"","unique_id","title","authors","pub_year","journal","study_site","moisture_type_DELETE?","moisture_type_consistent","moisture_units","moisture_open","moisture_forest","measurement_depth_DELETE?","Depth_lowerRange","Depth_upperRange","Average_Depth","Depth_Units","mat_deg_c","map_mm","Lat_degrees","Lat_Minutes","Lat_Seconds","Direction...22","Lat_Coordinates","Long_degrees","Long_Minutes","Long_Seconds","Direction...27","Long_Coordinates","Date","Year","Month","Day","Season","Timing_notes","Soil _type","Soil_texture","soil_clay_%","soil_sand_%","soil_silt_%","Soil notes","forest_type","forest_type_standardized","forest_dbh","forest_dbh_units","forest_basal_area","forest_basal_area_units","canopy_height","canopy_height_units","canopy_cover","canopy_cover_units","canopy_estimate_method","LAI","LAI_units","stem_density","stem_density_units","stand_density","stand_density_units","canopy_gap","canopy_gap_units","forest_structure_notes","open_type","datapoint.num","rr"
"1096",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",-2.6303,-1.14787,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2000-12-12",2000,12,12,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1096,NA
"1097",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",2.154569,4.26566,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-01-15",2001,1,15,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1097,NA
"1098",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",8.640922,9.193953,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-02-18",2001,2,18,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1098,NA
"1099",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",8.020072,9.297042,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-03-21",2001,3,21,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1099,NA
"1100",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",4.722851,5.749103,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-04-24",2001,4,24,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1100,NA
"1101",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",6.618732,7.154175,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-05-27",2001,5,27,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1101,NA
"1102",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",1.123763,4.576454,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-07-01",2001,7,1,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1102,NA
"1103",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",7.060753,8.560249,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-08-01",2001,8,1,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1103,NA
"1104",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",7.485529,9.684517,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-09-05",2001,9,5,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1104,NA
"1105",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",4.276934,5.753588,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-10-08",2001,10,8,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1105,NA
"1106",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",-2.5473,0.597243,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-11-08",2001,11,8,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1106,NA
"1107",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",-3.75308,-1.03584,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2001-12-13",2001,12,13,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1107,NA
"1108",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",3.601753,5.603107,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-01-16",2002,1,16,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1108,NA
"1109",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",7.854909,8.386906,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-02-19",2002,2,19,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1109,NA
"1110",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",10.90288,12.77917,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-03-22",2002,3,22,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1110,NA
"1111",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",8.332366,9.92061,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-04-25",2002,4,25,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1111,NA
"1112",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",7.108833,9.691669,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-05-28",2002,5,28,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1112,NA
"1113",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",7.055117,8.875615,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-06-29",2002,6,29,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1113,NA
"1114",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",2.35774,4.306498,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-09-05",2002,9,5,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1114,NA
"1115",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",8.205484,9.949686,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-08-03",2002,8,3,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1115,NA
"1116",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",2.551018,7.167729,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-10-09",2002,10,9,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1116,NA
"1117",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",-0.72847,3.083701,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-11-12",2002,11,12,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1117,NA
"1118",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",-1.40255,2.880304,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2002-12-15",2002,12,15,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1118,NA
"1119",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",3.790027,2.906737,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2003-01-21",2003,1,21,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1119,NA
"1120",35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,"Forest Ecology and Management","wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja","soil water content","VSWC","% deviation from average",5.242806,4.516082,NA,NA,NA,NA,NA,26,3250,6,55,NA,"N",6.916667,80,10,NA,"E",80.16667,"2003-02-17",2003,2,17,NA,NA,"Homagama series",NA,NA,NA,NA,"High sand","evergreen mixed dipterocarp rainforests","deciduous",NA,NA,33.017,"m2/ha",20.61,"m",NA,NA,"Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.",NA,NA,NA,NA,NA,NA,NA,NA,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.","gap",1120,NA
